'1', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '331', '757', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '142', '90', '0.63', '0.04', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'5119', '0', 'transmission_control', 'web', 'Conexion_establecida', '259', '341', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '17', '17', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5120', '0', 'transmission_control', 'web', 'Conexion_establecida', '4539', '244', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '15', '255', '1.00', '0.00', '0.07', '0.07', '0.00', '0.00', '0.00', '0.00'
'5121', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '145', '43', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '27', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.07', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5122', '0', 'transmission_control', 'web', 'Conexion_establecida', '1380', '233', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '7', '7', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '185', '163', '0.88', '0.03', '0.01', '0.00', '0.04', '0.00', '0.00', '0.00'
'5123', '0', 'transmission_control', 'web', 'Conexion_establecida', '4023', '180', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.50', '64', '255', '1.00', '0.00', '0.02', '0.05', '0.00', '0.00', '0.00', '0.00'
'5124', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '15722', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '6', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '186', '140', '0.59', '0.03', '0.59', '0.01', '0.00', '0.00', '0.00', '0.00'
'5125', '0', 'transmission_control', 'web', 'Conexion_establecida', '12011', '213', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.33', '1', '255', '1.00', '0.00', '1.00', '0.07', '0.00', '0.00', '0.00', '0.00'
'5126', '0', 'transmission_control', 'web', 'Conexion_establecida', '2495', '218', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '8', '8', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5127', '0', 'transmission_control', 'web', 'Conexion_establecida', '10643', '344', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '71', '255', '1.00', '0.00', '0.01', '0.03', '0.00', '0.00', '0.00', '0.00'
'5128', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '42', '42', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5129', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '9178', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '16', '15', '0.00', '0.00', '0.00', '0.00', '0.94', '0.12', '0.00', '141', '71', '0.50', '0.02', '0.50', '0.00', '0.00', '0.00', '0.00', '0.00'
'5130', '0', 'transmission_control', 'web', 'Conexion_establecida', '859', '202', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '33', '107', '1.00', '0.00', '0.03', '0.10', '0.00', '0.00', '0.00', '0.00'
'5131', '0', 'transmission_control', 'web', 'Conexion_establecida', '25948', '320', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '10', '10', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '10', '255', '1.00', '0.00', '0.10', '0.01', '0.00', '0.00', '0.00', '0.00'
'5132', '0', 'transmission_control', 'web', 'Conexion_establecida', '454', '330', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14', '14', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '217', '255', '1.00', '0.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00'
'5133', '0', 'transmission_control', 'web', 'Conexion_establecida', '29710', '219', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '21', '21', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '44', '255', '1.00', '0.00', '0.02', '0.01', '0.00', '0.00', '0.00', '0.00'
'5134', '1', 'transmission_control', 'email_out', 'Conexion_establecida', '331', '1501', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '205', '144', '0.60', '0.02', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00'
'5135', '0', 'transmission_control', 'web', 'Conexion_establecida', '392', '247', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '31', '34', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.09', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5136', '0', 'transmission_control', 'user_lookup', 'Conexion_establecida', '147', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '82', '7', '0.04', '0.05', '0.01', '0.29', '0.00', '0.00', '0.00', '0.00'
'5137', '0', 'transmission_control', 'web', 'Conexion_establecida', '1899', '320', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '11', '11', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '86', '255', '1.00', '0.00', '0.01', '0.02', '0.01', '0.00', '0.00', '0.00'
'5138', '0', 'transmission_control', 'web', 'Conexion_establecida', '365', '355', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '5', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '90', '255', '1.00', '0.00', '0.01', '0.04', '0.00', '0.00', '0.00', '0.00'
'5139', '0', 'transmission_control', 'web', 'Conexion_establecida', '238', '268', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '8', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.25', '99', '255', '1.00', '0.00', '0.01', '0.03', '0.00', '0.00', '0.00', '0.00'
'5140', '0', 'transmission_control', 'web', 'Conexion_establecida', '864', '319', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '26', '26', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '249', '255', '1.00', '0.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00'
'5141', '0', 'transmission_control', 'user_lookup', 'Conexion_establecida', '312', '7', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '123', '9', '0.05', '0.03', '0.01', '0.22', '0.00', '0.00', '0.00', '0.00'
'5142', '0', 'transmission_control', 'file_transfer_data', 'Conexion_establecida', '0', '1690', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '5', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '88', '0.35', '0.02', '0.35', '0.00', '0.00', '0.00', '0.00', '0.00'
'5143', '0', 'transmission_control', 'web', 'Conexion_establecida', '1603', '222', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '23', '24', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.08', '127', '255', '1.00', '0.00', '0.02', '0.03', '0.00', '0.00', '0.00', '0.00'
'5144', '0', 'transmission_control', 'web', 'Conexion_establecida', '39580', '203', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '5', '5', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '153', '255', '1.00', '0.00', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00'
'5145', '0', 'transmission_control', 'authentication', 'Conexion_establecida', '41', '14', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '1', '6', '1.00', '0.00', '1.00', '0.33', '0.00', '0.00', '0.00', '0.00'
'5146', '0', 'transmission_control', 'web', 'Conexion_establecida', '1487', '273', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18', '34', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.06', '255', '255', '1.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'5147', '0', 'transmission_control', 'web', 'Conexion_establecida', '14249', '329', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18', '18', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5148', '0', 'transmission_control', 'web', 'Conexion_establecida', '670', '291', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'5149', '0', 'transmission_control', 'web', 'Conexion_establecida', '9305', '222', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '4', '255', '1.00', '0.00', '0.25', '0.07', '0.00', '0.00', '0.00', '0.00'
'5150', '0', 'transmission_control', 'web', 'Conexion_establecida', '375', '304', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '11', '17', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.18', '65', '255', '1.00', '0.00', '0.02', '0.02', '0.00', '0.00', '0.00', '0.00'
'5151', '0', 'transmission_control', 'web', 'Conexion_establecida', '1512', '233', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '10', '10', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5152', '0', 'transmission_control', 'web', 'Conexion_establecida', '294', '200', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5153', '37', 'transmission_control', 'file_transfer', 'Conexion_establecida', '2720', '948', '0', '0', '0', '0', '19', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '167', '45', '0.27', '0.02', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'5154', '0', 'transmission_control', 'web', 'Conexion_establecida', '2434', '301', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '39', '39', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '84', '255', '1.00', '0.00', '0.01', '0.05', '0.00', '0.00', '0.00', '0.00'
'5155', '0', 'transmission_control', 'web', 'Conexion_establecida', '1648', '319', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '8', '35', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.14', '8', '255', '1.00', '0.00', '0.12', '0.05', '0.00', '0.01', '0.00', '0.00'
'5156', '0', 'transmission_control', 'web', 'Conexion_establecida', '5962', '291', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.67', '51', '255', '1.00', '0.00', '0.02', '0.02', '0.00', '0.00', '0.00', '0.00'
'5157', '0', 'transmission_control', 'web', 'Conexion_establecida', '824', '198', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '6', '6', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '92', '236', '1.00', '0.00', '0.01', '0.01', '0.00', '0.00', '0.00', '0.00'
'5158', '0', 'transmission_control', 'web', 'Conexion_establecida', '9543', '151', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '14', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.14', '255', '255', '1.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00'
'5159', '0', 'transmission_control', 'web', 'Reinicio_origen', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '5', '0.00', '0.00', '0.50', '0.40', '1.00', '0.00', '0.60', '184', '192', '1.00', '0.00', '0.01', '0.01', '0.01', '0.01', '0.01', '0.01'
'5160', '261', 'transmission_control', 'web', 'Conexion_establecida', '275', '330', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '245', '0.96', '0.02', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5161', '0', 'transmission_control', 'web', 'Conexion_establecida', '2557', '223', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '42', '42', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5162', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '118', '44', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '202', '203', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.01', '255', '166', '0.65', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5163', '0', 'transmission_control', 'web', 'Conexion_establecida', '34293', '253', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '43', '255', '1.00', '0.00', '0.02', '0.02', '0.00', '0.00', '0.00', '0.00'
'5164', '0', 'transmission_control', 'web', 'Conexion_establecida', '5595', '195', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '15', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '61', '255', '1.00', '0.00', '0.02', '0.04', '0.00', '0.00', '0.00', '0.00'
'5165', '0', 'transmission_control', 'web', 'Conexion_establecida', '4130', '214', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '116', '255', '1.00', '0.00', '0.01', '0.03', '0.00', '0.00', '0.00', '0.00'
'5166', '0', 'transmission_control', 'web', 'Conexion_establecida', '14712', '342', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '7', '28', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.11', '235', '255', '1.00', '0.00', '0.00', '0.01', '0.00', '0.00', '0.00', '0.00'
'5167', '0', 'transmission_control', 'web', 'Conexion_establecida', '14233', '206', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '13', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '45', '107', '1.00', '0.00', '0.02', '0.08', '0.00', '0.00', '0.00', '0.00'
'5168', '0', 'transmission_control', 'web', 'Conexion_establecida', '1483', '239', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '4', '4', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '62', '194', '1.00', '0.00', '0.02', '0.02', '0.00', '0.00', '0.00', '0.00'
'5169', '10', 'transmission_control', 'user_lookup', 'Conexion_establecida', '267', '8', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '173', '9', '0.03', '0.09', '0.01', '0.22', '0.01', '0.00', '0.00', '0.00'
'5170', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '0', '36', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '9', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '22', '209', '1.00', '0.00', '1.00', '0.01', '0.00', '0.00', '0.00', '0.00'
'5171', '0', 'transmission_control', 'web', 'Conexion_establecida', '381', '314', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '25', '32', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.09', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5172', '0', 'transmission_control', 'web', 'Conexion_establecida', '748', '312', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '28', '28', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '106', '255', '1.00', '0.00', '0.01', '0.02', '0.00', '0.00', '0.00', '0.00'
'5173', '0', 'transmission_control', 'web', 'Conexion_establecida', '1470', '221', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '30', '31', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.06', '71', '255', '1.00', '0.00', '0.01', '0.02', '0.00', '0.00', '0.00', '0.00'
'5174', '0', 'transmission_control', 'web', 'Conexion_establecida', '4794', '222', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '7', '255', '1.00', '0.00', '0.14', '0.06', '0.00', '0.00', '0.00', '0.00'
'5175', '0', 'transmission_control', 'web', 'Conexion_establecida', '286', '339', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '2', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '248', '0.97', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5176', '0', 'transmission_control', 'web', 'Conexion_establecida', '788', '214', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '37', '38', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.05', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5177', '0', 'transmission_control', 'web', 'Conexion_establecida', '1193', '222', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '8', '8', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5178', '0', 'transmission_control', 'web', 'Conexion_establecida', '7190', '292', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '9', '11', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.27', '39', '255', '1.00', '0.00', '0.03', '0.05', '0.00', '0.00', '0.00', '0.00'
'5179', '0', 'transmission_control', 'web', 'Conexion_establecida', '1185', '297', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '7', '7', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '42', '255', '1.00', '0.00', '0.02', '0.05', '0.00', '0.00', '0.00', '0.00'
'5180', '0', 'transmission_control', 'web', 'Conexion_establecida', '31876', '189', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '57', '255', '1.00', '0.00', '0.02', '0.02', '0.00', '0.00', '0.00', '0.00'
'5181', '0', 'transmission_control', 'email_out', 'Conexion_establecida', '327', '1184', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '19', '153', '0.89', '0.11', '0.05', '0.01', '0.00', '0.00', '0.00', '0.00'
'5182', '0', 'transmission_control', 'web', 'Conexion_establecida', '3820', '333', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '12', '21', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.19', '92', '255', '1.00', '0.00', '0.01', '0.01', '0.01', '0.00', '0.00', '0.01'
'5183', '0', 'transmission_control', 'web', 'Conexion_establecida', '310', '292', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '13', '18', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.22', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5184', '0', 'user_datagram', 'dns_udp', 'Conexion_establecida', '42', '42', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '14', '22', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.14', '255', '230', '0.90', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5185', '0', 'transmission_control', 'web', 'Conexion_establecida', '283', '199', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '18', '18', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '255', '1.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
'5186', '0', 'transmission_control', 'web', 'Conexion_establecida', '273544', '252', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0.00', '0.00', '0.00', '0.00', '1.00', '0.00', '0.00', '255', '248', '0.97', '0.01', '0.00', '0.00', '0.00', '0.00', '0.00', '0.00'
